time,x1,x2,x3,v1,v2,v3
2451545,-0.1771350998034,0.88742852243546,0.38474289861126,-0.017207625066858,-0.0028981677276473,-0.0012563950525523
2451546,-0.19431426846437,0.88439241312345,0.38342669924967,-0.017149821036888,-0.0031738940779165,-0.0013759356874749
2451547,-0.21143296257774,0.88108106295447,0.38199116972229,-0.017086679257968,-0.0034486344300693,-0.0014950488759282
2451548,-0.22848585457289,0.87749550290201,0.38043675697456,-0.01701822040558,-0.0037222988952025,-0.0016136956467388
2451549,-0.24546763850976,0.87363685363671,0.37876394684001,-0.016944467063876,-0.0039947979741125,-0.0017318371976757
2451550,-0.26237303198276,0.8695063251179,0.37697326386311,-0.016865443715917,-0.0042660425949596,-0.0018494349117794
2451551,-0.27919677801436,0.86510521614746,0.37506527110589,-0.016781176732903,-0.0045359441506921,-0.0019664503735873
2451552,-0.29593364693747,0.86043491388642,0.37304056993836,-0.016691694362396,-0.004804414536202,-0.0020828453852426
2451553,-0.31257843826541,0.85549689333458,0.37089979981295,-0.016597026715537,-0.0050713661851863,-0.0021985819824751
2451554,-0.32912598254877,0.85029271677339,0.36864363802294,-0.016497205753285,-0.005336712106687,-0.0023136224504431
2451555,-0.34557114321789,0.84482403317253,0.36627279944519,-0.016392265271673,-0.0056003659212839,-0.0024279293394253
2451556,-0.36190881841019,0.83909257756034,0.36378803626727,-0.016282240886108,-0.0058622418969142,-0.0025414654803496
2451557,-0.37813394278127,0.83310017035879,0.36119013769905,-0.016167170014716,-0.0061222549842939,-0.0026541940001508
2451558,-0.39424148929893,0.82684871668316,0.35847992966917,-0.016047091860746,-0.0063803208519158,-0.0027660783369433
2451559,-0.41022647101912,0.8203402056069,0.3556582745063,-0.015922047394068,-0.0066363559206002,-0.002877082255001
2451560,-0.42608394284289,0.81357670939228,0.35272607060558,-0.015792079331749,-0.0068902773975746,-0.0029871698595323
2451561,-0.44180900325355,0.80656038268712,0.34968425208041,-0.015657232117753,-0.0071420033100576,-0.0030963056112406
2451562,-0.45739679603303,0.79929346168822,0.34653378839977,-0.015517551901764,-0.0073914525383271,-0.003204454340661
2451563,-0.47284251195667,0.79177826327199,0.34327568401127,-0.015373086517162,-0.0076385448482479,-0.0033115812622626
2451564,-0.48814139046553,0.78401718409286,0.33991097795032,-0.015223885458162,-0.0078832009232396,-0.003417651988308
2451565,-0.50328872131549,0.77601269964994,0.3364407434355,-0.015069999856142,-0.0081253423956617,-0.0035226325424609
2451566,-0.51827984620222,0.76776736332266,0.33286608745043,-0.014911482455177,-0.0083648918775987,-0.0036264893731325
2451567,-0.53311016036132,0.75928380537592,0.32918815031249,-0.014748387586807,-0.0086017729910227,-0.0037291893665589
2451568,-0.54777511414289,0.75056473193537,0.32540810522859,-0.014580771144053,-0.0088359103973179,-0.0038306998596012
2451569,-0.56227021455968,0.74161292393351,0.3215271578382,-0.014408690554701,-0.0090672298261464,-0.0039309886522605
2451570,-0.57659102680821,0.73243123602727,0.31754654574415,-0.014232204753898,-0.0092956581036404,-0.0040300240199007
2451571,-0.59073317576215,0.72302259548772,0.31346753803122,-0.01405137415605,-0.009521123179903,-0.0041277747251716
2451572,-0.60469234743726,0.71339000106264,0.30929143477305,-0.01386626062608,-0.009743554155803,-0.0042242100296255
2451573,-0.61846429042727,0.70353652181269,0.30501956652757,-0.013676927450046,-0.0099628813090482,-0.0043192997050221
2451574,-0.63204481731005,0.69346529592178,0.30065329382123,-0.013483439305159,-0.010179036119524,-0.0044130140443134
2451575,-0.64542980602357,0.6831795294826,0.29619400662249,-0.01328586222922,-0.010391951293886,-0.0045053238723059
2451576,-0.65861520121092,0.6726824952578,0.29164312380475,-0.013084263589499,-0.010601560789387,-0.0045962005559917
2451577,-0.67159701553406,0.66197753141788,0.28700209259917,-0.01287871205109,-0.010807799836939,-0.0046856160145467
2451578,-0.68437133095557,0.65106804025626,0.28227238803756,-0.012669277544767,-0.011010604963391,-0.0047735427289887
2451579,-0.69693429998807,0.63995748688256,0.27745551238593,-0.012456031234357,-0.011209914013013,-0.0048599537514925
2451580,-0.70928214691077,0.62864939789476,0.27255299456878,-0.012239045483671,-0.011405666168182,-0.004944822714359
2451581,-0.72141116895275,0.61714736003111,0.26756638958463,-0.012018393823017,-0.011597801969263,-0.0050281238386327
2451582,-0.73331773744255,0.60545501880251,0.26249727791312,-0.011794150915312,-0.011786263333667,-0.0051098319423673
2451583,-0.74499829892364,0.5935760771063,0.25734726491405,-0.011566392521832,-0.011970993574097,-0.0051899224485341
2451584,-0.7564493762356,0.58151429382216,0.2521179802186,-0.011335195467621,-0.012151937415962,-0.0052683713925729
2451585,-0.76766756956037,0.56927348239109,0.24681107711327,-0.011100637606594,-0.012329041013963,-0.005345155429583
2451586,-0.7786495574336,0.55685750937813,0.24142823191679,-0.010862797786349,-0.012502251967846,-0.0054202518411519
2451587,-0.78939209772062,0.54427029301981,0.23597114335033,-0.010621755812721,-0.012671519337311,-0.0054936385418223
2451588,-0.79989202855687,0.53151580175707,0.23044153190148,-0.010377592414119,-0.012836793656097,-0.0055652940851948
2451589,-0.81014626925253,0.51859805275455,0.2248411391823,-0.010130389205641,-0.012998026945211,-0.0056351976696669
2451590,-0.82015182116123,0.50552111040704,0.2191717272818,-0.0098802286530326,-0.013155172725333,-0.0057033291438086
2451591,-0.82990576851256,0.49228908483399,0.21343507811323,-0.0096271940364815,-0.013308186028368,-0.0057696690113742
2451592,-0.83940527920843,0.47890613036278,0.20763299275655,-0.0093713694142992,-0.013457023408177,-0.0058341984359505
2451593,-0.8486476055829,0.46537644400185,0.2017672907964,-0.0091128395865026,-0.013601642950455,-0.0058968992452443
2451594,-0.85763008512576,0.45170426390419,0.195839809656,-0.0088516900583257,-0.013742004281794,-0.0059577539350085
2451595,-0.86635014116936,0.43789386782228,0.18985240392732,-0.008588007003688,-0.013878068577909,-0.0060167456726095
2451596,-0.87480528353913,0.42394957155523,0.18380694469777,-0.008321877228643,-0.014009798571042,-0.0060738583002378
2451597,-0.88299310916738,0.40987572738884,0.17770531887398,-0.0080533881348325,-0.014137158556547,-0.0061290763377643
2451598,-0.89091130267062,0.39567672252959,0.17154942850279,-0.0077826276829726,-0.014260114398672,-0.0061823849852437
2451599,-0.89855763689043,0.38135697753312,0.16534119008999,-0.0075096843563924,-0.014378633535522,-0.0062337701250702
2451600,-0.90592997339789,0.36692094472831,0.15908253391705,-0.007234647124653,-0.014492684983236,-0.0062832183237865
2451601,-0.91302626296158,0.35237310663741,0.15277540335617,-0.006957605407267,-0.014602239339368,-0.0063307168335505
2451602,-0.91984454597955,0.33771797439329,0.14642175418414,-0.0066786490375426,-0.014707268785489,-0.0063762535932634
2451603,-0.92638295287501,0.32296008615448,0.14002355389509,-0.0063978682265749,-0.014807747089019,-0.006419817229364
2451604,-0.93263970445625,0.30810400551865,0.13358278101275,-0.0061153535274047,-0.014903649604292,-0.0064613970562913
2451605,-0.93861311224067,0.29315431993554,0.12710142440237,-0.0058311957993678,-0.014994953272875,-0.0065009830766227
2451606,-0.9443015787434,0.27811563911984,0.12058148258257,-0.0055454861726541,-0.015081636623146,-0.0065385659808902
2451607,-0.94970359773052,0.26299259346492,0.11402496303768,-0.005258316013097,-0.015163679769136,-0.0065741371470807
2451608,-0.95481775443716,0.24778983245803,0.10743388153065,-0.0049697768872124,-0.015241064408666,-0.0066076886398257
2451609,-0.95964272575086,0.23251202309775,0.10081026141691,-0.0046799605275068,-0.015313773820764,-0.0066392132092848
2451610,-0.96417728036029,0.21716384831436,0.094156132959547,-0.0043889587980715,-0.015381792862405,-0.0066687042897301
2451611,-0.96842027886981,0.20175000539382,0.087473532646027,-0.004096863660482,-0.015445107964563,-0.0066961559978352
2451612,-0.97237067387999,0.18627520440599,0.08076450250676,-0.0038037671400184,-0.015503707127597,-0.0067215631306763
2451613,-0.97602751003459,0.17074416663786,0.074031089435817,-0.0035097612922231,-0.015557579915993,-0.0067449211634515
2451614,-0.97938992403424,0.15516162303231,0.067275344514065,-0.0032149381698129,-0.015606717452464,-0.0067662262469228
2451615,-0.98245714461723,0.13953231263305,0.060499322334993,-0.0029193897899586,-0.015651112411425,-0.0067854752045891
2451616,-0.98522849250775,0.12386098103651,0.053705080333499,-0.002623208101948,-0.015690759011869,-0.0068026655295957
2451617,-0.98770338033202,0.10815237885101,0.046894678117899,-0.0023264849552447,-0.015725653009639,-0.0068177953813863
2451618,-0.98988131250264,0.092411260164043,0.040070176805403,-0.0020293120679569,-0.015755791689137,-0.0068308635821058
2451619,-0.99176188507167,0.07664238101808,0.033233638361317,-0.0017317809957279,-0.015781173854456,-0.0068418696127591
2451620,-0.99334478555279,0.060850497895558,0.026387124942202,-0.0014339831010596,-0.015801799819982,-0.006850813609133
2451621,-0.99462979271299,0.045040366213502,0.019532698243225,-0.0011360095230811,-0.01581767140045,-0.0068576963574893
2451622,-0.99561677633425,0.029216738828354,0.012672418849932,-0.00083795114777156,-0.0158287919005,-0.0068625192900341
2451623,-0.99630569694577,0.013384364551509,0.0058083455946627,-0.0005398985786479,-0.01583516610373,-0.0068652844801722
2451624,-0.99669660552696,-0.0024520133239746,-0.0010574650821947,-0.00024194210792561,-0.015836800261263,-0.0068659946375519
2451625,-0.99678964318198,-0.018287658484986,-0.0079229597658809,5.5828311838399e-05,-0.015833702079857,-0.0068646531029095
2451626,-0.99658504078606,-0.034117843047867,-0.014786088695694,0.00035332309561355,-0.015825880709562,-0.0068612638427172
2451627,-0.99608311860431,-0.049937848995349,-0.021644806387975,0.00065045305326682,-0.015813346730944,-0.006855831443646
2451628,-0.99528428588328,-0.065742969600505,-0.028497072253456,0.00094712941643102,-0.015796112141892,-0.0068483611068458
2451629,-0.99418904041601,-0.081528510837318,-0.035340851208813,0.0012432638648643,-0.015774190344032,-0.0068388586420541
2451630,-0.99279796808092,-0.097289792777454,-0.042174114282236,0.001538768552296,-0.015747596128751,-0.0068273304615372
2451631,-0.99111174235515,-0.11302215097289,-0.04899483921286,0.0018335561317537,-0.015716345662853,-0.0068137835738733
2451632,-0.9891311238028,-0.128720937824,-0.055801011043907,0.0021275397803683,-0.015680456473871,-0.0067982255775823
2451633,-0.98685695953865,-0.14438152393281,-0.062590622709382,0.0024206332236529,-0.015639947435037,-0.0067806646546116
2451634,-0.98429018266787,-0.15999929944106,-0.069361675614182,0.0027127507592541,-0.015594838749938,-0.0067611095636824
2451635,-0.98143181170219,-0.17556967535273,-0.076112180207493,0.0030038072801718,-0.015545151936864,-0.0067395696335057
2451636,-0.97828294995322,-0.19108808484082,-0.082840156549332,0.0032937182974465,-0.015490909812876,-0.0067160547558732
2451637,-0.97484478490323,-0.20654998453802,-0.089543634870126,0.0035823999623145,-0.015432136477595,-0.0066905753786302
2451638,-0.97111858755415,-0.2219508558111,-0.096220656123203,0.0038697690878275,-0.015368857296735,-0.0066631424985374
2451639,-0.96710571175512,-0.23728620601861,-0.1028692725301,0.0041557431699394,-0.015301098885403,-0.0066337676540285
2451640,-0.9628075935093,-0.25255156975188,-0.10948754811855,0.0044402404080589,-0.015228889091159,-0.0066024629178685
2451641,-0.95822575026036,-0.26774251005887,-0.11607355925316,0.0047231797250695,-0.015152256976879,-0.0065692408897218
2451642,-0.95336178015917,-0.28285461965087,-0.12262539515849,0.0050044807868185,-0.015071232803407,-0.0065341146886335
2451643,-0.9482173613114,-0.2978835220917,-0.12914115843469,0.0052840640210764,-0.014985848012035,-0.006497097945432
2451644,-0.94279425100625,-0.31282487296933,-0.13561896556542,0.0055618506359696,-0.014896135206809,-0.0064582047950583
2451645,-0.93709428492713,-0.32767436104973,-0.14205694741814,0.0058377626378883,-0.014802128136679,-0.0064174498688278
2451646,-0.93111937634469,-0.34242770941277,-0.14845324973653,0.0061117228488737,-0.01470386167751,-0.0063748482866313
2451647,-0.92487151529265,-0.3570806765701,-0.15480603362522,0.0063836549234875,-0.014601371813965,-0.0063304156490793
2451648,-0.91835276772705,-0.37162905756485,-0.16111347602649,0.0066534833651673,-0.014494695621267,-0.0062841680295975
2451649,-0.91156527466945,-0.386068685053,-0.16737377018915,0.0069211335420735,-0.014383871246869,-0.0062361219664762
2451650,-0.90451125133449,-0.40039543036643,-0.17358512612941,0.0071865317024307,-0.014268937892017,-0.0061862944548816
2451651,-0.89719298624233,-0.41460520455746,-0.17974577108373,0.0074496049893699,-0.014149935793251,-0.0061347029388325
2451652,-0.88961284031653,-0.42869395942486,-0.18585394995368,0.0077102814552758,-0.014026906203829,-0.0060813653031479
2451653,-0.88177324596788,-0.44265768852125,-0.19190792574266,0.007968490075646,-0.0138998913751,-0.0060262998653705
2451654,-0.8736767061645,-0.45649242814186,-0.19790597998462,0.0082241607624661,-0.013768934537826,-0.0059695253676712
2451655,-0.8653257934889,-0.47019425829462,-0.20384641316462,0.0084772243771096,-0.01363407988348,-0.0059110609687386
2451656,-0.8567231491823,-0.48375930365146,-0.20972754513126,0.0087276127427658,-0.013495372545513,-0.0058509262356583
2451657,-0.84787148217685,-0.49718373448095,-0.21554771550108,0.0089752586564056,-0.013352858580609,-0.0057891411357864
2451658,-0.838773568116,-0.51046376756215,-0.22130528405467,0.0092200959002889,-0.013206584949937,-0.0057257260286217
2451659,-0.82943224836368,-0.52359566707971,-0.22699863112485,0.0094620592530234,-0.013056599500411,-0.0056607016576796
2451660,-0.8198504290026,-0.53657574550027,-0.23262615797656,0.0097010845001806,-0.012902950945959,-0.0055940891423731
2451661,-0.81003107982214,-0.54940036443013,-0.23818628717872,0.0099371084444767,-0.01274568884882,-0.0055259099699035
2451662,-0.79997723329634,-0.56206593545416,-0.24367746296798,0.010170068915526,-0.01258486360087,-0.0054561859871644
2451663,-0.78969198355223,-0.5745689209562,-0.24909815160437,0.010399904779176,-0.01242052640499,-0.0053849393926638
2451664,-0.77917848532918,-0.58690583492071,-0.25444684171885,0.010626555946428,-0.012252729256479,-0.0053121927284661
2451665,-0.76843995292938,-0.59907324371592,-0.2597220446529,0.010849963381957,-0.012081524924522,-0.0052379688721572
2451666,-0.75747965916015,-0.61106776685851,-0.26492229479,0.011070069112235,-0.01190696693372,-0.0051622910288376
2451667,-0.74630093426816,-0.62288607775979,-0.27004614987917,0.011286816233265,-0.011729109545687,-0.0050851827231437
2451668,-0.73490716486625,-0.63452490445355,-0.27509219135049,0.01150014891794,-0.011548007740725,-0.0050066677913021
2451669,-0.723301792853,-0.64598103030563,-0.28005902462282,0.01171001242303,-0.011363717199573,-0.0049267703732187
2451670,-0.71148831432548,-0.65725129470524,-0.28494527940342,0.011916353095804,-0.011176294285248,-0.0048455149046043
2451671,-0.69947027848565,-0.66833259373821,-0.28974960997995,0.0121191183803,-0.010985796024973,-0.004762926109141
2451672,-0.68725128654055,-0.67922188084224,-0.29447069550445,0.012318256823254,-0.010792280092204,-0.0046790289906892
2451673,-0.67483499059678,-0.6899161674441,-0.29910724026971,0.012513718079687,-0.010595804788757,-0.0045938488255389
2451674,-0.66222509254958,-0.70041252357918,-0.3036579739778,0.012705452918163,-0.01039642902704,-0.0045074111547062
2451675,-0.64942534296679,-0.71070807849321,-0.30812165200097,0.012893413225737,-0.010194212312391,-0.0044197417762778
2451676,-0.63643953996799,-0.72080002122639,-0.31249705563493,0.013077552012577,-0.0099892147255375,-0.0043308667378037
2451677,-0.62327152809925,-0.73068560118009,-0.31678299234451,0.013257823416299,-0.0097814969051618,-0.0042408123287405
2451678,-0.60992519720357,-0.74036212866611,-0.32097829600184,0.013434182705998,-0.0095711200305932,-0.0041496050729468
2451679,-0.59640448128758,-0.74982697543876,-0.32508182711698,0.013606586285996,-0.0093581458046189,-0.0040572717212313
2451680,-0.58271335738447,-0.75907757520972,-0.32909247306122,0.013774991699315,-0.0091426364364207,-0.0039638392439546
2451681,-0.56885584441376,-0.76811142414601,-0.33300914828288,0.013939357630877,-0.0089246546246382,-0.0038693348236869
2451682,-0.55483600203784,-0.776926081351,-0.33683079451595,0.014099643910448,-0.0087042635405608,-0.0037737858479207
2451683,-0.54065792951578,-0.78551916932871,-0.34055638098135,0.014255811515326,-0.008481526811451,-0.0036772199018406
2451684,-0.52632576455454,-0.79388837443153,-0.34418490458105,0.01440782257279,-0.0082565085039985,-0.0035796647611499
2451685,-0.51184368215793,-0.8020314472914,-0.34771539008499,0.014555640362302,-0.0080292731079081,-0.0034811483849554
2451686,-0.49721589347332,-0.80994620323469,-0.35114689031099,0.014699229317495,-0.0077998855196217,-0.0033816989087098
2451687,-0.48244664463666,-0.81763052268082,-0.35447848629759,0.014838555027925,-0.0075684110261741,-0.0032813446372129
2451688,-0.46754021561569,-0.82508235152491,-0.35770928746988,0.014973584240627,-0.0073349152891849,-0.003180114037671
2451689,-0.45250091905184,-0.83229970150434,-0.36083843179852,0.015104284861446,-0.0070994643289847,-0.0030780357328149
2451690,-0.43733309910079,-0.83928065054963,-0.36386508595179,0.015230625956192,-0.006862124508877,-0.0029751384940767
2451691,-0.42204113027204,-0.84602334311956,-0.36678844544095,0.01535257775158,-0.0066229625195343,-0.002871451234825
2451692,-0.40662941626756,-0.85252599052084,-0.3696077347588,0.015470111636012,-0.0063820453635295,-0.0027670030036583
2451693,-0.39110238881985,-0.85878687121231,-0.37232220751157,0.015583200160157,-0.0061394403399998,-0.0026618229777561
2451694,-0.37546450652943,-0.86480433109386,-0.37493114654422,0.015691817037386,-0.005895215029444,-0.0025559404562881
2451695,-0.35972025370195,-0.8705767837803,-0.37743386405915,0.01579593714402,-0.005649437278651,-0.0024493848538795
2451696,-0.34387413918524,-0.87610271086014,-0.37982970172839,0.015895536519442,-0.0054021751857589,-0.002342185694134
2451697,-0.32793069520623,-0.88138066213951,-0.38211803079943,0.015990592366044,-0.0051534970854426,-0.0022343726032113
2451698,-0.31189447620802,-0.88640925587139,-0.38429825219449,0.016081083049041,-0.0049034715342282,-0.0021259753034609
2451699,-0.29577005768721,-0.8911871789701,-0.38636979660365,0.016166988096138,-0.0046521672959333,-0.0020170236071092
2451700,-0.27956203503165,-0.89571318721143,-0.3883321245715,0.016248288197068,-0.0043996533272302,-0.0019075474100005
2451701,-0.26327502235867,-0.8999861054183,-0.39018472657774,0.016324965203009,-0.0041459987633297,-0.001797576685391
2451702,-0.246913651354,-0.90400482763218,-0.39192712311143,0.016397002125869,-0.0038912729037845,-0.0016871414777928
2451703,-0.23048257011143,-0.90776831727038,-0.39355886473924,0.016464383137468,-0.0036355451984082,-0.00157627189687
2451704,-0.21398644197336,-0.91127560726936,-0.39507953216754,0.016527093568597,-0.0033788852333084,-0.0014649981113828
2451705,-0.19742994437235,-0.91452580021404,-0.39648873629854,0.01658511990798,-0.0031213627170303,-0.0013533503431805
2451706,-0.18081776767373,-0.91751806845336,-0.39778611828031,0.016638449801128,-0.0028630474668087,-0.0012413588612411
2451707,-0.16415461401944,-0.92025165420218,-0.39897134955104,0.016687072049108,-0.0026040093949255,-0.001129053975756
2451708,-0.14744519617313,-0.92272586962949,-0.40004413187723,0.016730976607204,-0.002344318495168,-0.0010164660322599
2451709,-0.13069423636665,-0.92494009693322,-0.40100419738619,0.0167701545835,-0.0020840448293873,-0.00090362540580277
2451710,-0.11390646514798,-0.92689378840164,-0.40185130859261,0.016804598237378,-0.001823258514152,-0.00079056249516349
2451711,-0.097086620230724,-0.92858646646141,-0.40258525841942,0.016834300977934,-0.001562029707493,-0.00067730771710342
2451712,-0.080239445345235,-0.93001772371243,-0.40320587021293,0.016859257362315,-0.0013004285957386,-0.0005638915006585
2451713,-0.063369689091404,-0.93118722294968,-0.40371299775228,0.016879463093984,-0.0010385253804334,-0.00045034428146814
2451714,-0.046482103793251,-0.93209469717184,-0.40410652525316,0.016894915020914,-0.00077639026533957,-0.00033669649613956
2451715,-0.029581444355348,-0.93273994957707,-0.40438636736605,0.016905611133716,-0.00051409344351525,-0.00022297857664577
2451716,-0.012672467121143,-0.93312285354589,-0.40455246916874,0.016911550563696,-0.00025170508446773,-0.00010922094475573
2451717,0.004240071266742,-0.93324335261123,-0.4046048061534,0.016912733580858,1.0704678623684e-05,4.545993505079e-06
2451718,0.021151415004175,-0.93310146041573,-0.40454338420803,0.016909161591836,0.00027306576161813,0.00011829185336525
2451719,0.038056810261097,-0.93269726065638,-0.40436823959252,0.016900837137775,0.00053530814206121,0.00023198627679099
2451720,0.05495150631494,-0.93203090701653,-0.40407943890912,0.016887763892155,0.00079736187177449,0.00034559893794425
2451721,0.071830756681856,-0.93110262308535,-0.40367707906758,0.01686994665855,0.0010591570893903,0.00045909954861719
2451722,0.088689820245671,-0.92991270226476,-0.40316128724476,0.016847391368351,0.001320624032836,0.00057245786364469
2451723,0.10552396238453,-0.92846150766395,-0.40253222083895,0.016820105078415,0.0015816930517718,0.00068564368629669
2451724,0.12232845609518,-0.92674947198137,-0.40179006741867,0.01678809596868,0.0018422946199855,0.00079862687365205
